Class,Subclass,SubclassCategory,Commands,Response,Label
Bike,Cloud,News,Identify the experts and their opinions on this scientific breakthrough (based on news).,Here are the experts and their opinions on this scientific breakthrough.,1
Bike,Cloud,News,Set an alert to notify me of any updates on this news story.,Sure I'll set an alert to notify you of any updates on this news story.,1
Bike,Cloud,News,Track the development of this ongoing news event.,Let's track the development of this ongoing news event.,1
Bike,Cloud,News,Find related news articles based on this one.,Here are related news articles based on this one.,1
Bike,Cloud,News,Search for follow-up articles to this news story.,Let's search for follow-up articles to this news story.,1
Bike,Cloud,News,See if there are any upcoming events related to this news topic.,Let's see if there are any upcoming events related to this news topic.,1
Bike,Cloud,News,Show me trending news topics on social media.,Here are the trending news topics on social media.,1
Bike,Cloud,News,Find news articles with the most social media engagement.,Here are news articles with the most social media engagement.,1
Bike,Cloud,News,Identify public opinion on this news story based on social media.,Let's identify public opinion on this news story based on social media.,1
Bike,Update,Cancel,Abort pending bike firmware update,Aborting please wait,1
Bike,Update,Cancel,Abort pending bike system update,Aborting please wait,1
Bike,Update,Cancel,Abort software update for bike,Aborting please wait,1
Bike,Update,Cancel,Cancel bike firmware update,Aborting please wait,1
Bike,Update,Cancel,Cancel bike software update process,Aborting please wait,1
Bike,Update,Cancel,Cancel bike system update process,Aborting please wait,1
Bike,Update,Cancel,Cancel pending bike software update,Aborting please wait,1
Bike,Update,Cancel,Cancel scheduled bike firmware update,Aborting please wait,1
Bike,Update,Cancel,Cancel scheduled bike system update,Aborting please wait,1
Bike,Update,Cancel,Halt bike firmware update process,Aborting please wait,1
Bike,Update,Cancel,Halt bike system update procedure,Aborting please wait,1
Bike,Update,Cancel,Halt bike system update process,Aborting please wait,1
Bike,Update,Cancel,Stop bike firmware upgrade process,Aborting please wait,1
Bike,Update,Cancel,Stop ongoing bike software upgrade,Aborting please wait,1
Bike,Update,Cancel,Stop ongoing bike system upgrade,Aborting please wait,1
Bike,Update,Cancel,Terminate bike firmware update,Aborting please wait,1
Bike,Update,Cancel,Terminate pending bike software update,Aborting please wait,1
Bike,Update,Cancel,Terminate pending bike system update,Aborting please wait,1
Bike,Update,Cancel,Cease ongoing bike software update,Aborting please wait,1
Bike,Update,Cancel,Cease bike firmware update,Aborting please wait,1
Bike,Update,Cancel,Cease ongoing bike system upgrade,Aborting please wait,1
Bike,Update,Cancel,Cease pending bike firmware update,Aborting please wait,1
Bike,Update,Cancel,Cease pending bike software update,Aborting please wait,1
Bike,Update,Cancel,Cease pending bike system update,Aborting please wait,1
Bike,Update,Cancel,Cease scheduled bike firmware update,Aborting please wait,1
Bike,Update,Cancel,Cease scheduled bike system update,Aborting please wait,1
Bike,Update,Cancel,End bike firmware update process,Aborting please wait,1
Bike,Update,Cancel,End bike software update process,Aborting please wait,1
Bike,Update,Cancel,End bike system update process,Aborting please wait,1
Bike,Update,Cancel,Halt ongoing bike firmware update,Aborting please wait,1
Bike,Update,Cancel,Halt ongoing bike software update,Aborting please wait,1
Bike,Update,Cancel,Halt ongoing bike system update,Aborting please wait,1
Bike,Update,Cancel,Halt pending bike firmware update,Aborting please wait,1
Bike,Update,Cancel,Halt pending bike software update,Aborting please wait,1
Bike,Update,Cancel,Halt pending bike system update,Aborting please wait,1
Bike,Update,Cancel,Interrupt bike firmware update,Aborting please wait,1
Bike,Update,Cancel,Interrupt bike software update,Aborting please wait,1
Bike,Update,Cancel,Interrupt bike system update,Aborting please wait,1
Bike,Update,Cancel,Interrupt ongoing bike firmware update,Aborting please wait,1
Bike,Update,Cancel,Interrupt ongoing bike software update,Aborting please wait,1
Bike,Update,Cancel,Interrupt ongoing bike system update,Aborting please wait,1
Bike,Update,Cancel,Stop current bike firmware update,Aborting please wait,1
Bike,Update,Cancel,Stop current bike software update,Aborting please wait,1
Bike,Update,Cancel,Stop current bike system update,Aborting please wait,1
Bike,Update,Cancel,Terminate in-progress bike firmware update,Aborting please wait,1
Bike,Update,Cancel,Terminate in-progress bike software update,Aborting please wait,1
Bike,Update,Cancel,Terminate in-progress bike system update,Aborting please wait,1
Bike,Update,Cancel,Discontinue bike firmware update,Aborting please wait,1
Bike,Update,Cancel,Discontinue bike software update,Aborting please wait,1
Bike,Update,Cancel,Discontinue bike system update,Aborting please wait,1
Bike,Update,Cancel,Terminate ongoing bike firmware upgrade,Aborting please wait,1
Bike,Update,Cancel,Terminate ongoing bike software upgrade,Aborting please wait,1
Bike,Update,Cancel,Terminate ongoing bike system upgrade,Aborting please wait,1
Bike,Update,Cancel,Terminate pending bike firmware upgrade,Aborting please wait,1
Bike,Update,Cancel,Terminate pending bike software upgrade,Aborting please wait,1
Bike,Update,Cancel,Terminate pending bike system upgrade,Aborting please wait,1
Bike,Update,Cancel,Cancel current bike firmware update,Aborting please wait,1
Bike,Update,Cancel,Cancel current bike software update,Aborting please wait,1
Bike,Update,Cancel,Cancel current bike system update,Aborting please wait,1
Bike,Update,Cancel,Cancel ongoing bike firmware upgrade process,Aborting please wait,1
Bike,Update,Cancel,Cancel ongoing bike software upgrade process,Aborting please wait,1
Bike,Update,Cancel,Cancel ongoing bike system upgrade process,Aborting please wait,1
Bike,Update,Cancel,Cancel pending bike firmware upgrade process,Aborting please wait,1
Bike,Update,Cancel,Cancel pending bike software upgrade process,Aborting please wait,1
Bike,Update,Cancel,Cancel pending bike system upgrade process,Aborting please wait,1
Bike,Update,Cancel,Stop bike firmware update in progress,Aborting please wait,1
Bike,Update,Cancel,Interrupt ongoing bike firmware upgrade,Aborting please wait,1
Bike,Update,Cancel,Interrupt ongoing bike software upgrade,Aborting please wait,1
Bike,Update,Cancel,Interrupt ongoing bike system upgrade,Aborting please wait,1
Bike,Update,Cancel,Cease ongoing bike firmware upgrade process,Aborting please wait,1
Bike,Update,Cancel,Cease ongoing bike software upgrade process,Aborting please wait,1
Bike,Update,Cancel,Cease ongoing bike system upgrade process,Aborting please wait,1
Bike,Update,Cancel,Cease scheduled bike firmware upgrade,Aborting please wait,1
Bike,Update,Cancel,Cease scheduled bike software upgrade,Aborting please wait,1
Bike,Update,Cancel,Cease scheduled bike system upgrade,Aborting please wait,1
Bike,Update,Cancel,End ongoing bike firmware upgrade,Aborting please wait,1
Bike,Update,Cancel,End ongoing bike software upgrade,Aborting please wait,1
Bike,Update,Cancel,End ongoing bike system upgrade,Aborting please wait,1
Bike,Update,Cancel,Halt scheduled bike firmware update,Aborting please wait,1
Bike,Update,Cancel,Halt scheduled bike software update,Aborting please wait,1
Bike,Update,Cancel,Halt scheduled bike system update,Aborting please wait,1
Bike,Update,Cancel,Scrap scheduled bike firmware update,Aborting please wait,1
Bike,Update,Cancel,Scrap scheduled bike software update,Aborting please wait,1
Bike,Update,Cancel,Scrap scheduled bike system update,Aborting please wait,1
Bike,Update,Cancel,Postpone scheduled bike firmware update,Aborting please wait,1
Bike,Update,Cancel,Postpone scheduled bike software update,Aborting please wait,1
Bike,Update,Cancel,Postpone scheduled bike system update,Aborting please wait,1
Bike,Update,Cancel,Drop scheduled bike firmware update,Aborting please wait,1
Bike,Update,Cancel,Drop scheduled bike software update,Aborting please wait,1
Bike,Update,Cancel,Drop scheduled bike system update,Aborting please wait,1
Bike,Update,Cancel,Abandon scheduled bike firmware update,Aborting please wait,1
Bike,Update,Cancel,Abandon scheduled bike software update,Aborting please wait,1
Bike,Update,Cancel,Abandon scheduled bike system update,Aborting please wait,1
Bike,Update,Cancel,Revoke scheduled bike firmware update,Aborting please wait,1
Bike,Update,Cancel,Revoke scheduled bike software update,Aborting please wait,1
Bike,Update,Cancel,Revoke scheduled bike system update,Aborting please wait,1
Bike,Update,Cancel,Withdraw scheduled bike firmware update,Aborting please wait,1
Bike,Update,Cancel,Withdraw scheduled bike software update,Aborting please wait,1
Bike,Update,Cancel,Withdraw scheduled bike system update,Aborting please wait,1
Bike,Update,Cancel,Repeal scheduled bike firmware update,Aborting please wait,1
Bike,Update,Perform,Begin bike software update,Commencing software update process for your bike.,1
Bike,Update,Perform,Start bike firmware upgrade,Initiating firmware upgrade process for your bike.,1
